failure,smart_1_raw,smart_5_raw,smart_9_raw,smart_194_raw,smart_197_raw
0,150703640,0,5112,26,0
0,0,0,13595,29,0
0,0,0,2325,24,0
0,5383024,0,3726,26,0
0,0,0,18807,26,0
0,126096928,0,5177,21,0
0,68375851,5,33427,29,0
0,0,0,3647,27,0
0,0,0,8964,27,0
0,102579082,0,9802,30,0
0,0,0,18290,29,0
0,0,0,17298,32,0
0,0,0,18973,26,0
0,0,0,6725,30,0
0,0,0,1754,25,0
0,163879457,0,30398,20,0
0,168895155,0,31270,26,0
0,0,0,268,25,0
0,165320432,0,6958,19,0
0,0,0,12939,24,0
0,0,0,3623,33,0
0,0,0,11706,28,0
0,0,0,3482,27,0
0,240869904,0,10518,24,0
0,0,0,2010,25,0
0,0,0,13662,29,0
0,0,0,21508,30,0
0,0,6,16094,29,1
0,99342554,0,12420,28,0
0,65536,0,8935,23,0
0,0,0,14099,29,0
0,0,0,18645,25,0
0,96739735,86,27942,20,0
0,181298115,0,11582,28,0
0,65537,0,21106,27,0
0,131487400,0,11405,24,0
0,262149,0,21554,31,0
0,0,0,18440,35,0
0,2346360,0,8204,26,0
0,0,0,18645,21,0
0,0,0,21178,30,0
0,160917888,0,8176,29,0
0,104795129,0,25433,25,0
0,180561568,0,10542,22,0
0,0,0,4911,30,0
0,108847456,0,6030,22,0
0,144155072,0,9564,24,0
0,0,0,1750,25,0
0,213576814,12,27254,20,0
0,196609,0,18884,28,0
0,46505784,0,8565,27,0
0,0,0,11348,29,0
0,0,0,12428,33,0
0,47936155,0,9556,24,0
0,156716200,0,8212,24,0
0,0,0,3888,25,0
0,93871632,0,5360,28,0
0,0,0,962,27,0
0,0,0,17921,25,0
0,0,0,962,29,0
0,0,0,4013,26,0
0,0,0,1733,24,0
0,16101209,0,25227,25,0
0,0,0,16136,32,0
0,0,0,4067,30,0
0,0,0,1809,27,0
0,200104072,0,2840,25,0
0,123594225,0,29776,27,0
0,0,0,17039,27,0
0,0,0,12548,25,0
0,0,0,8914,25,0
0,0,0,2094,28,0
0,9980360,0,8565,28,8
0,5,0,1946,29,0
0,22140919,0,2164,28,0
0,0,0,15802,28,0
0,138957240,0,6026,27,0
0,0,0,17042,30,0
0,0,0,18053,30,0
0,170095456,0,6095,28,0
0,129186138,0,29566,23,0
0,215704448,0,6518,26,0
0,73104598,0,25922,21,0
0,84121514,0,29381,23,0
0,55729968,0,2841,26,0
0,59429450,0,30391,22,0
0,113583895,0,29366,19,0
0,159629595,0,31290,21,0
0,26316607,55,27676,21,0
0,41154038,0,31266,27,0
0,170406419,0,29775,26,0
0,1807032,0,3417,25,0
0,189162177,0,29981,26,0
0,0,0,2052,27,0
0,83079330,5,33812,29,0
0,123962088,0,18376,19,0
0,42940964,0,21855,25,0
0,168474542,0,29981,25,0
0,3410639,0,29530,23,0
0,0,0,12406,25,0
0,209008900,0,24795,25,0
0,21272432,0,6029,19,0
0,30111944,0,9071,20,0
0,60023928,0,10517,25,8
0,137683453,8,33000,26,0
0,0,0,3585,25,0
0,0,0,13595,32,0
0,0,0,21553,33,0
0,0,0,20485,30,0
0,0,0,11347,29,0
0,0,0,984,31,0
0,71983128,0,10541,20,0
0,0,0,4335,27,0
0,0,0,18773,25,0
0,0,0,18334,25,0
0,0,0,9020,26,0
0,0,0,1804,27,0
0,0,0,11327,25,1
0,0,0,988,30,0
0,12288785,0,21554,30,0
0,0,0,12371,24,0
0,0,0,4108,27,0
0,130975247,0,29557,27,0
0,207136360,0,30773,20,0
0,163785182,0,17355,29,0
0,0,0,14099,30,0
0,0,0,7308,25,0
0,152770867,14,33284,29,0
0,0,0,11982,23,0
0,0,0,15076,31,0
0,0,0,8940,20,0
0,149478071,0,29373,24,0
0,3972992,0,5362,28,0
0,1,0,16758,30,0
0,0,0,11708,22,0
0,0,0,3184,21,0
0,207551581,0,27386,19,0
0,1,0,23551,29,0
0,15873760,0,9068,28,0
0,50390038,0,31286,27,0
0,0,0,19922,29,0
0,76529080,8552,9532,22,0
0,20019384,0,29378,21,0
0,0,0,293,29,0
0,0,0,23027,27,0
0,0,0,18166,28,0
0,195929084,0,7718,22,0
0,0,0,3650,29,0
0,65537,0,18165,26,0
0,187186648,0,6026,25,0
0,217532696,0,6518,23,0
0,167753736,0,7687,21,0
0,207957360,0,5979,22,0
0,45527080,0,8251,24,0
0,0,0,23154,23,0
0,0,0,8933,27,0
0,0,0,3647,24,0
0,0,0,4248,32,0
0,0,0,10438,25,0
0,32113175,0,34921,28,0
0,0,0,1783,26,0
0,1,0,19923,26,0
0,0,0,965,25,0
0,0,0,20833,23,0
0,0,0,16758,26,0
0,0,0,21199,26,0
0,4865192,0,2985,23,0
0,97399504,0,5388,21,0
0,89870096,0,2325,26,0
0,231596872,0,2985,27,0
0,0,0,11347,31,0
0,1,0,18807,23,0
0,0,0,21199,34,0
0,0,0,294,23,0
0,220499020,4,32818,32,0
0,228374776,0,4908,21,0
0,234689618,0,24863,18,0
0,52083096,0,5098,22,0
0,102591736,0,9983,26,0
0,0,0,23992,30,0
0,0,0,18165,33,0
0,0,0,4108,25,0
0,204818024,0,7683,23,0
0,0,0,268,24,0
0,0,0,17979,23,0
0,0,0,8964,27,0
0,0,0,3647,27,0
0,102938616,0,9554,30,8
0,228991112,0,6739,25,0
0,0,0,962,28,0
0,63302608,0,9741,25,8
0,242197728,0,9800,28,0
0,0,0,16690,23,0
0,153081528,0,9923,32,0
0,66816528,0,30080,23,0
0,222878112,0,10519,27,0
0,524295,154,18645,29,2
0,104751071,7,30668,18,0
0,0,0,11330,28,0
0,393228,1,17929,29,1
0,0,0,9019,26,0
0,884752,0,8080,22,0
0,36641528,0,6700,31,0
0,0,0,3529,23,0
0,239630528,0,2544,26,0
0,115147584,0,5079,22,0
0,0,0,15076,30,0
0,0,0,270,29,0
0,0,85,4540,28,0
0,0,0,11022,23,0
0,131774536,0,9801,29,0
0,0,0,18333,27,0
0,0,0,3008,31,0
0,0,0,17978,26,0
0,0,0,15803,26,0
0,0,0,2943,29,0
0,20538856,0,4090,27,0
0,113150216,0,9532,22,0
0,1217477,0,30780,18,0
0,76688039,0,31397,21,0
0,57628936,0,9072,23,0
0,0,0,13662,29,0
0,0,0,3008,30,0
0,76368152,34,29375,23,0
0,97417064,0,2526,27,0
0,66342992,0,1584,20,0
0,51467692,0,31501,19,0
0,182258592,0,6705,22,0
0,4587533,0,1489,30,0
0,0,0,17298,32,0
0,0,0,268,22,0
0,11,0,14124,29,0
0,199634626,0,31474,18,0
0,142804024,0,4875,22,0
0,0,0,3221,27,0
0,0,0,17921,26,0
0,86458991,0,2164,24,0
0,206434956,0,31500,20,0
0,0,0,10177,27,0
0,0,0,8914,24,0
0,176634968,0,6028,18,0
0,0,0,11359,27,0
0,168690000,0,5177,26,0
0,93326504,0,8247,25,0
0,1,0,32576,31,0
0,0,0,14820,24,0
0,0,0,16137,31,0
0,4588760,0,5067,26,0
0,8545701,2,32443,25,0
0,0,0,15077,30,0
0,220797736,0,2363,28,0
0,0,0,17469,34,0
0,0,0,16137,26,0
0,0,0,12115,22,0
0,0,0,3647,24,0
0,65538,1,18060,26,0
0,86913088,0,8547,24,0
0,0,0,18807,25,0
0,3,0,10441,30,0
0,137238832,0,6700,32,0
0,0,0,8914,23,0
0,0,0,20351,31,0
0,170941704,0,5978,20,0
0,0,0,10176,29,0
0,1,0,2955,25,0
0,0,0,7339,31,0
0,113617888,0,7218,20,0
0,123357088,0,2505,25,0
0,0,0,984,28,0
0,2,0,35036,29,0
0,121863669,926,29070,25,0
0,177868072,0,2522,29,0
0,123160574,0,30726,21,0
0,0,0,2951,29,0
0,0,0,9020,25,0
0,0,0,32582,33,0
0,57156192,0,4827,27,0
0,0,0,3809,29,0
0,0,0,2549,26,0
0,0,0,8625,27,0
0,0,0,4248,30,0
0,0,0,15073,29,0
0,0,0,6724,31,0
0,134076018,3,34137,29,0
0,55768824,0,9057,22,0
0,0,96,12404,23,0
0,0,0,4334,31,0
0,0,0,19465,27,0
0,210654908,0,30700,22,0
0,0,0,3184,20,0
0,0,0,988,28,0
0,0,0,16137,29,0
0,0,0,12380,28,0
0,17442248,0,8159,25,0
0,234822480,0,2362,24,0
0,0,0,13595,31,0
0,9,1,35767,21,0
0,0,0,21103,33,0
0,79890728,0,4403,27,0
0,0,0,35260,26,0
0,0,0,19881,34,0
0,177117064,0,5176,21,0
0,0,0,8964,28,0
0,149283232,0,7687,23,0
0,0,0,18453,34,0
0,0,0,11708,23,0
0,1,0,36278,32,0
0,181396769,2088,26248,25,0
0,0,0,4108,24,0
0,0,0,2977,26,0
0,29200960,0,3226,23,0
0,1,0,17886,33,0
0,0,0,3818,25,0
0,3539002,361,14852,29,0
0,0,0,17043,34,0
0,0,0,279,28,0
0,35402152,0,7181,20,0
0,102569208,0,6705,24,0
0,0,0,21503,28,0
0,0,0,4603,28,0
0,65536,0,17447,27,0
0,94353655,6,34699,25,0
0,128036480,0,9069,28,0
0,110982720,0,4827,29,0
0,221151256,0,9762,30,0
0,60352352,0,9560,25,0
0,20543748,1155,7238,22,6
0,0,0,1809,25,0
0,112965456,0,7763,30,0
0,0,0,418,25,0
0,0,0,989,31,0
0,220816872,0,7700,24,0
0,49971064,0,9740,24,0
0,0,0,21829,32,0
0,0,0,2883,26,0
0,0,0,987,26,0
0,140938632,0,9069,32,0
0,0,0,21179,31,0
0,26454512,0,7699,23,0
0,140364279,0,22245,26,0
0,65536,0,24255,26,0
0,163865784,0,4874,27,0
0,0,0,37673,23,0
0,0,0,3008,30,0
0,0,0,2549,24,0
0,0,0,14082,28,0
0,0,0,29698,29,0
0,65538,0,17039,27,0
0,76349800,0,5076,30,0
0,65536,0,18059,26,0
0,98400544,0,2324,26,0
0,0,0,13927,22,0
0,231117671,0,31246,23,0
0,0,0,8964,28,0
0,39892134,16,32829,27,0
0,0,0,13714,30,0
0,5,0,24007,23,0
0,65536,0,17450,30,0
0,0,0,13595,31,0
0,0,1,18440,35,0
0,0,0,37239,20,0
0,0,0,4013,25,0
0,0,0,2952,26,0
0,0,0,19922,30,0
0,0,0,3010,31,0
0,0,0,11077,31,0
0,0,0,3529,23,0
0,0,0,7339,30,0
0,82024378,160,9946,31,0
0,0,0,10438,30,0
0,151868054,0,30105,23,0
0,95000040,0,9686,29,0
0,0,0,9017,27,0
0,0,0,8671,31,0
0,2,0,36778,29,0
0,0,0,18053,29,0
0,0,0,18807,25,0
0,0,0,4248,31,0
0,121076124,0,5259,27,0
0,0,0,3647,25,0
0,0,42,11022,26,0
0,65633,0,17039,27,0
0,211934496,0,5175,23,0
0,218725304,0,2363,22,0
0,0,0,19324,30,0
0,196574120,0,4827,26,0
0,0,0,11379,28,0
0,0,0,8965,25,0
0,0,0,3623,31,0
0,122275880,0,2914,24,0
0,33667151,3,26770,25,0
0,12008656,0,6957,18,0
0,0,0,2859,27,0
0,190011032,0,9963,25,0
0,0,0,8671,28,0
0,0,0,18333,29,0
0,236496906,0,31245,20,0
0,0,0,1750,29,0
0,244051096,0,9565,24,0
0,0,0,23993,31,0
0,115869375,0,31290,24,0
0,5812,16,33440,26,0
0,88602184,0,7684,24,0
0,0,0,36693,30,0
0,0,0,1750,25,0
0,0,0,13449,23,0
0,118783120,0,8219,26,0
0,0,0,8940,24,0
0,0,1,19465,23,0
0,210286438,0,12420,32,0
0,0,0,2859,31,0
0,0,0,18050,34,0
0,102839184,0,7709,24,0
0,41245239,0,30723,22,0
0,0,0,12548,28,0
0,0,0,17042,33,0
0,0,0,15073,27,0
0,0,0,962,27,0
0,0,0,10178,27,0
0,15635064,0,8131,25,0
0,0,0,11338,29,6
0,0,0,18969,27,0
0,0,0,20669,30,0
0,0,0,2434,30,0
0,0,0,13667,30,0
0,83076421,0,26973,18,0
0,10204936,0,5980,23,0
0,0,0,17832,22,0
0,0,0,21508,26,0
0,0,0,21361,31,5
0,0,0,17298,33,0
0,0,3,17443,24,0
0,0,0,271,29,0
0,0,0,4277,26,0
0,60875523,8,34582,23,0
0,0,0,8961,19,0
0,0,0,14099,26,0
0,0,0,294,26,0
0,94378320,0,2327,22,0
0,0,0,3622,31,0
0,82671235,1,34144,31,0
0,0,0,14409,21,0
0,91997144,0,6518,23,0
0,0,0,19001,26,0
0,208319960,0,5077,23,0
0,0,0,21104,29,0
0,27504709,15,12724,25,0
0,180203606,0,26044,20,0
0,89316104,0,21721,26,0
0,60078672,0,8081,21,0
0,231629368,0,7684,23,0
0,0,0,12406,24,0
0,197116095,0,30731,21,0
0,187252160,0,10943,27,0
0,1,0,12115,25,0
0,0,0,8932,28,0
0,0,0,14841,26,0
0,0,0,4277,31,0
0,207517341,0,31612,22,0
0,0,0,18453,31,0
0,0,0,12702,21,0
0,173265786,0,31268,26,0
0,20111476,0,28527,28,0
0,0,0,18557,29,0
0,12098696,0,9058,27,0
0,0,0,294,25,0
0,0,0,4275,30,0
0,0,0,4278,27,0
0,0,1,19252,25,0
0,0,0,18774,24,0
0,0,0,4013,23,0
0,1517392,0,5095,20,0
0,0,0,986,30,0
0,0,0,17921,25,0
0,28599176,0,6958,21,0
0,0,0,16758,22,0
0,0,0,20350,27,0
0,0,0,18335,22,0
0,1,0,17039,22,0
0,111415024,0,6658,22,0
0,0,0,17977,27,0
0,0,0,8934,27,0
0,0,0,3818,27,0
0,0,0,13713,29,0
0,0,0,8629,29,0
0,0,0,13983,28,0
0,0,0,18774,25,0
0,80558352,0,5952,22,0
0,0,0,12401,26,0
0,0,0,268,22,0
0,0,0,4275,30,0
0,216050352,0,7684,22,0
0,0,0,18832,32,0
0,0,0,17466,22,0
0,0,0,14850,27,0
0,0,1,17202,25,0
0,0,0,915,31,0
0,214059968,0,5980,23,0
0,0,0,2279,27,0
0,0,0,15804,22,0
0,180470422,43,20066,30,0
0,0,0,3823,27,0
0,1,0,35251,30,0
0,1,0,11976,23,0
0,0,0,3737,25,0
0,0,0,11981,19,0
0,0,0,21561,28,0
0,108760360,0,11385,24,0
0,0,0,12549,27,0
0,0,0,20367,28,0
0,0,0,24007,26,0
0,156322539,0,1567,24,0
0,0,0,11383,27,0
0,49974360,0,2351,27,0
0,34250464,0,6700,33,0
0,0,0,8651,26,0
0,0,0,21508,27,0
0,0,0,11708,27,0
0,0,0,279,27,0
0,161978170,0,30392,19,0
0,0,0,11977,19,0
0,209435488,0,9814,27,0
0,131072,0,22495,25,0
0,152933592,0,8247,29,0
0,0,0,8914,24,0
0,65536,0,24595,25,0
0,0,0,21829,30,0
0,0,0,35247,28,0
0,209715352,0,5359,23,0
0,0,0,12659,25,0
0,0,0,2091,30,0
0,50649684,0,30081,24,0
0,12470550,0,30087,19,0
0,0,0,4247,29,0
0,119927368,0,6519,25,0
0,212139632,0,5916,29,0
0,0,0,32601,33,0
0,13158696,0,225,24,0
0,48410168,0,5112,23,0
0,4,0,24511,29,0
0,1697552,0,3347,23,0
0,0,0,915,30,0
0,0,0,4108,27,0
0,0,0,2549,27,0
0,75980104,0,9560,26,0
0,0,0,4574,26,0
0,167003632,0,9802,25,0
0,123,0,11353,24,5
0,74558960,0,8569,22,0
0,0,0,21199,27,0
0,0,0,22202,24,0
0,74242536,0,2364,25,0
0,137495905,0,26586,26,0
0,59141129,0,30761,17,0
0,94791224,0,5068,26,0
0,139940763,36,27210,30,7
0,0,0,3647,24,0
0,86913352,1944,7709,24,0
0,5,0,14844,30,0
0,851983,0,24842,28,0
0,1,0,5706,24,0
0,0,0,18834,28,0
0,0,0,18802,27,0
0,0,0,12094,27,0
0,0,0,3482,23,0
0,0,0,988,25,0
0,0,0,15074,27,0
0,30531576,0,8246,27,8
0,5,0,37695,22,0
0,0,0,12702,27,0
0,0,0,10420,23,0
0,0,0,17041,29,0
0,103426936,0,6518,21,0
0,0,0,17662,27,0
0,132659432,0,31290,22,0
0,0,0,14083,26,0
0,0,0,17438,27,0
0,60126584,0,9554,30,0
0,49234168,0,8132,24,0
0,0,0,13292,25,0
0,0,0,13927,23,0
0,0,0,296,26,0
0,0,0,3184,21,0
0,0,0,34364,26,0
0,202181895,8,27254,25,0
0,0,0,417,24,0
0,0,0,1947,26,0
0,39842507,0,29555,25,0
0,24011088,0,2324,27,0
0,0,0,4334,28,0
0,0,0,989,29,0
0,1,0,19323,33,0
0,0,0,21106,26,0
0,0,0,987,26,0
0,0,0,13662,30,0
0,0,0,2479,26,0
0,2,0,11356,25,1
0,0,0,7338,31,0
0,192912048,0,2327,26,0
0,0,0,4294,26,0
0,0,0,1789,28,0
0,0,0,4247,28,0
0,0,0,17045,33,0
0,126676080,0,6370,29,0
0,0,0,983,30,0
0,0,0,8965,25,0
0,1031558,8,34416,32,0
0,0,0,13292,27,0
0,0,0,3647,28,0
0,0,0,20350,26,0
0,0,0,986,29,0
0,0,0,12749,26,0
0,0,0,18058,25,0
0,0,0,988,31,0
0,0,0,4013,28,0
0,0,0,18440,32,0
0,0,0,18333,31,0
0,205153681,0,30079,19,0
0,175131872,0,10542,21,0
0,0,0,4013,26,0
0,1,0,21094,33,0
0,0,0,989,30,0
0,208655811,0,2913,31,0
0,146393288,0,8570,21,0
0,0,0,20367,28,0
0,65536,0,18163,28,0
0,96628808,0,6496,24,0
0,67496354,0,30954,26,0
0,0,0,13292,20,0
0,0,1,19922,33,0
0,0,0,4247,30,0
0,65536,0,19923,27,0
0,0,0,23993,27,0
0,0,0,11024,26,0
0,0,0,23252,32,0
0,157368432,0,2324,23,0
0,0,0,12749,27,0
0,0,0,8651,28,0
0,0,0,14108,28,0
0,3819728,0,5112,24,0
0,87897072,0,9693,24,0
0,0,0,409,25,0
0,131072,0,12428,33,0
0,0,0,2325,25,0
0,64926688,0,8131,25,0
0,0,0,12749,23,0
0,5064878,0,31290,25,0
0,71569992,0,9068,30,0
0,0,0,17450,31,0
0,0,0,35494,31,0
0,217399208,0,5360,26,0
0,0,0,36279,34,0
0,190997664,0,5079,27,0
0,0,0,915,30,0
0,259,0,36309,31,0
0,0,0,2893,23,0
0,131072,0,21562,27,0
0,0,0,17043,33,0
0,2,40,18050,30,1
0,33,0,35522,26,0
0,0,0,984,30,0
0,0,0,20486,25,0
0,39892712,0,7682,19,0
0,214491880,0,6030,21,16
0,0,0,14850,27,0
0,15079464,0,9586,24,0
0,0,0,18335,22,0
0,70765895,0,21087,23,0
0,0,0,8626,27,0
0,0,0,8962,28,0
0,63528332,0,30705,20,0
0,0,0,12749,27,0
0,162017336,0,5979,23,0
0,0,0,10418,26,0
0,0,0,3888,25,0
0,59087216,0,27676,20,0
0,150856032,0,8247,24,0
0,0,0,18053,31,0
0,0,0,8630,29,0
0,0,0,19462,26,0
0,0,0,2434,29,0
0,0,0,18767,25,0
0,19218186,0,28194,23,0
0,0,0,7066,30,0
0,25666984,0,2384,24,0
0,0,0,20486,26,0
0,131073,22,18841,24,2
0,0,0,294,28,0
0,65536,0,21877,34,0
0,0,0,294,26,0
0,182080580,0,9556,21,0
0,102383896,0,2484,27,0
0,0,0,17043,30,0
0,0,0,20486,30,0
0,0,0,11078,31,0
0,63358688,0,2543,21,0
0,0,0,1750,28,0
0,0,0,268,25,0
0,197043752,0,2327,28,0
0,0,0,8964,25,0
0,157376577,0,30771,20,0
0,0,0,21510,23,0
0,48055264,0,10533,26,0
0,187924865,0,30968,29,0
0,124430109,0,30731,18,0
0,0,0,12381,21,0
0,65537,0,18883,27,0
0,29668268,0,9946,30,0
0,0,0,4248,28,0
0,589840,0,1738,28,0
0,0,0,17443,24,0
0,46593128,0,1185,22,0
0,146028454,0,1567,28,0
0,0,0,16690,22,0
0,0,0,14112,29,0
0,0,0,1732,24,0
0,0,0,2955,27,0
0,132867264,0,8250,25,0
0,0,0,4294,26,0
0,188801336,0,6066,23,0
0,2,1,35703,29,0
0,0,0,16136,28,0
0,0,0,11001,25,1
0,79838832,0,10519,26,0
0,0,0,9020,26,0
0,0,0,17977,27,0
0,0,0,14111,27,0
0,0,0,19923,31,0
0,186398792,0,8565,22,0
0,1,0,20007,31,0
0,0,0,984,27,0
0,111367048,0,10517,28,0
0,0,0,8651,29,0
0,100203247,0,7712,26,0
0,0,0,13263,25,0
0,0,10,11022,23,2
0,234145256,0,6498,24,0
0,0,25,15073,29,0
0,33983920,0,4874,24,0
0,0,0,989,27,0
0,0,0,18802,26,0
0,0,0,14409,24,0
0,216118355,7,26485,29,0
0,209401251,0,29083,27,0
0,108026596,4,34570,29,0
0,0,0,18050,30,0
0,65536,0,17928,26,0
0,59078546,0,31618,20,0
0,0,0,1783,27,0
0,0,0,17443,28,0
0,0,0,7061,26,0
0,0,0,18973,29,0
0,4905634,0,11385,20,0
0,0,0,8650,26,0
0,262147,0,17466,27,0
0,213548544,0,8211,28,0
0,0,0,2479,25,0
0,6,0,10176,27,106
0,50588129,1593,29075,26,0
0,0,0,3623,32,0
0,0,0,10467,30,0
0,0,0,4064,26,0
0,31745838,0,11385,25,0
0,0,0,19254,32,0
0,1,0,9557,27,0
0,0,0,12659,25,0
0,0,0,12749,27,0
0,100285312,0,8246,22,0
0,0,0,20350,26,0
0,2,0,35559,29,0
0,1101888,0,3011,26,0
0,0,0,13667,27,0
0,0,0,37181,30,0
0,65536,0,14434,28,0
0,0,0,17831,25,0
0,0,0,989,29,0
0,107378608,0,6757,25,0
0,0,0,20669,31,0
0,110664216,0,9961,26,0
0,0,0,4275,26,0
0,0,0,409,27,0
0,201808328,0,27943,17,0
0,0,0,983,30,0
0,22748170,0,12420,32,0
0,0,0,409,24,0
0,0,0,20669,28,0
0,0,0,18172,33,0
0,0,0,2052,22,0
0,0,0,4310,27,0
0,0,0,700,26,0
0,0,0,989,30,0
0,0,0,21198,28,0
0,184297808,0,2526,31,0
0,218418752,0,7181,24,0
0,0,0,19254,28,0
0,0,0,18883,28,0
0,158240032,0,9603,26,0
0,0,0,20366,30,0
0,6,0,35353,23,0
0,221173372,273,27249,20,0
0,172043568,0,5979,20,0
0,0,0,2548,32,0
0,218522384,0,6029,19,0
0,0,0,18053,30,0
0,65536,0,13593,25,0
0,0,0,18766,27,0
0,0,0,21118,34,0
0,145998406,0,30088,21,0
0,133435971,1,32987,27,0
0,44271312,0,5949,23,0
0,140739713,0,17995,18,0
0,0,0,18054,30,0
0,0,0,2311,23,0
0,52268400,0,8565,27,0
0,148592107,3107,31484,19,1
0,184455088,0,25159,22,0
0,0,0,14849,30,0
0,0,0,3737,26,0
0,0,0,17854,25,0
0,0,0,17661,25,0
0,0,0,985,28,0
0,0,0,8934,24,0
0,0,0,12428,31,0
0,0,0,23551,28,0
0,0,0,22211,30,0
0,151998657,0,7354,20,0
0,0,0,14852,25,0
0,0,0,1750,27,0
0,30445808,0,5050,25,0
0,0,0,18441,31,0
0,0,0,4068,28,0
0,0,0,8625,26,0
0,98830120,0,7700,20,8
0,61848512,0,7183,20,0
0,0,0,21878,34,0
0,98642433,0,30782,17,0
0,0,0,3480,26,0
0,0,0,1783,25,0
0,0,0,10417,30,0
0,0,0,4245,28,0
0,178656136,0,7701,22,0
0,0,0,12937,20,0
0,0,0,18773,25,0
0,44080560,0,7426,23,0
0,0,0,2977,26,0
0,161208208,0,9923,30,0
0,39382160,0,5979,24,0
0,0,0,12095,23,0
0,0,0,3818,27,0
0,0,0,16691,28,0
0,135829256,0,5389,25,0
0,111011208,0,9068,28,0
0,9,0,13263,26,0
0,202738752,0,9962,25,0
0,42440374,210,29777,21,0
0,65546,0,24841,31,0
0,0,0,1328,28,0
0,0,0,18766,26,0
0,0,0,13595,29,0
0,0,0,1788,25,0
0,0,0,296,25,0
0,50007960,0,7623,20,0
0,0,0,11706,24,0
0,0,0,18333,26,0
0,0,0,987,27,0
0,54400960,0,5176,25,0
0,0,0,7067,29,0
0,0,0,11146,28,0
0,0,0,296,25,0
0,0,0,12429,33,0
0,0,0,15076,29,0
0,203512776,0,9071,25,0
0,64901208,0,6513,26,0
0,0,0,3477,28,0
0,172097712,0,6705,25,0
0,37218475,5,27210,26,0
0,9699492,1,34921,25,0
0,84331168,0,9693,22,0
0,0,0,279,28,0
0,59280136,0,2328,28,0
0,0,0,13595,31,0
0,0,0,3480,25,0
0,0,0,4335,29,0
0,0,0,13927,19,0
0,0,0,9020,28,0
0,0,0,17979,24,0
0,0,0,3503,25,0
0,213707310,0,15017,18,0
0,0,0,989,27,0
0,139168952,0,5961,27,0
0,0,0,2479,25,0
0,0,0,11443,32,0
0,0,0,13926,22,0
0,229309040,0,2543,24,0
0,107175430,6,25506,24,0
0,94238279,0,21556,21,0
0,0,0,13595,28,0
0,237284131,0,28498,27,0
0,189060675,0,28644,28,0
0,208769954,0,28659,18,0
0,0,0,14850,31,0
0,0,0,268,24,0
0,131072,3,24510,28,0
0,141801712,0,10166,25,0
0,0,0,12749,26,0
0,0,7,17203,28,0
0,68337312,0,6366,26,0
0,0,0,2433,30,0
0,0,0,14843,30,0
0,0,0,21104,30,0
0,32037352,0,6660,22,0
0,41030219,0,29778,26,0
0,0,0,19923,31,0
0,128052905,0,11385,24,0
0,64036059,0,31288,24,0
0,0,0,24255,25,1
0,0,0,4068,27,0
0,0,0,2325,26,0
0,0,0,1750,26,0
0,105204304,0,9684,29,0
0,0,0,8961,27,0
0,0,0,13292,23,0
0,0,0,17928,22,0
0,65536,0,17438,27,0
0,0,0,6729,27,0
0,0,0,11358,22,0
0,0,0,985,29,0
0,133629664,0,5099,27,0
0,5521920,0,5389,24,0
0,0,0,21829,32,0
0,0,0,11001,29,0
0,0,0,990,30,0
0,0,0,12387,28,0
0,237457360,0,9072,24,0
0,0,0,1749,26,0
0,655372,0,13662,27,0
0,137176986,0,5382,25,0
0,218305113,0,7769,23,0
0,65536,0,21876,34,0
0,0,0,15073,29,0
0,31,0,36787,31,0
0,29,0,36801,29,0
0,0,0,37229,20,0
0,0,0,17043,28,0
0,0,0,15803,27,0
0,65536,0,18290,31,0
0,179421496,0,2327,28,0
0,29572464,0,2526,31,0
0,143324680,0,7699,23,0
0,52375103,101,30724,22,0
0,77105008,0,5978,22,0
0,132412776,0,6701,32,0
0,212144733,0,31382,26,0
0,196026192,0,26083,21,0
0,0,0,20368,27,0
0,63849480,0,8080,20,0
0,0,0,16758,28,0
0,0,0,1857,22,0
0,0,0,11078,27,0
0,0,0,2091,28,0
0,193431372,0,29088,25,0
0,52332043,3,34581,26,0
0,0,0,2312,26,0
0,393220,0,19254,32,0
0,0,0,13292,20,0
0,240705368,0,7701,24,0
0,0,0,21270,28,0
0,0,0,11146,28,0
0,222604449,0,12093,23,0
0,54122840,0,2522,26,0
0,113722327,0,7618,29,0
0,0,0,986,27,0
0,189032400,0,10517,28,0
0,0,0,21179,34,0
0,0,0,12115,24,0
0,0,0,12379,29,0
0,0,0,17928,26,0
0,0,0,297,28,0
0,0,0,20007,26,0
0,97056824,20032,5360,24,0
0,153324376,0,9073,22,0
0,0,0,2954,29,0
0,0,0,21272,27,0
0,0,0,1808,26,0
0,262355,0,8914,23,0
0,0,0,10975,27,0
0,0,0,36677,29,0
0,0,0,8964,28,0
0,0,0,409,23,0
0,0,0,22495,22,0
0,0,8,21554,35,0
0,0,0,13292,23,0
0,192706744,0,11467,25,0
0,0,0,4275,29,0
0,127138471,0,25805,21,0
0,0,0,21554,31,0
0,0,0,15821,28,0
0,119663947,0,20395,19,0
0,0,0,37202,30,0
0,0,0,11359,25,0
0,0,0,17043,28,0
0,227138648,0,5363,28,0
0,193438400,0,9586,26,0
0,60845618,0,30399,20,0
0,0,0,17660,28,0
0,175396224,0,2549,29,0
0,22221674,0,29776,27,0
0,0,0,18704,24,0
0,18613448,0,8162,29,0
0,0,0,11146,24,0
0,0,0,2954,27,0
0,77703208,0,5112,24,0
0,72819776,0,9332,23,0
0,113203280,0,6706,21,0
0,238703104,0,5076,28,0
0,0,0,17045,33,0
